"Name","train_loss","validation_loss","State","Notes","User","Tags","Created","Runtime","Sweep","activation_fn","architecture","batch_size","epochs_choice","input_dim","kernel_size","learning_rate","loss","nblocks","nneighbor","num_class","num_parameters","num_point","training_set","transformer_dim","avg_loss_per_batch","batch loss","cumulative_loss","epoch","r2","time","train_time","validate_time","evaluation time","inference time","inference_time_train","inference_time_train_ms","inference_time_validation_ms","load_time_batch_ms","load_time_train_ms","train_time_batch_ms","validate loss","validate time","validate_time_batch_ms"
"3DCNN_200000_5_Sigmoid_25_1e-05_4","0.11686203953044488","0.115937771525234","finished","-","changli_824","","2024-04-14T18:46:35.000Z","31420","","Sigmoid","3DCNN_64_stride1","4","25","","5","0.00001","","","","","85647","","200000","","","0.06625856459140778","","24","0.5927167013955812","","1211","29","","","","3.08990478515625","0.9887218475341796","7.846327180862426","9.105443954467772","3.5726574950991785","","","1.060108583136256"
"3DCNN_200000_5_ReLU_15_0.001_4","0.09434492527625524","0.09824547518715264","finished","-","changli_824","","2024-04-14T18:46:35.000Z","18989","","ReLU","3DCNN_64_stride1","4","15","","5","0.001","","","","","85647","","200000","","","0.10329695045948029","","14","0.6815604542922218","","1246","29","","","","3.3011436462402344","1.0144710540771484","7.881901645660401","6.848812103271484","3.649849909786034","","","1.0936956329039302"
"3DCNN_200000_5_Sigmoid_10_1e-05_4","0.13580569195625372","0.13417615857943893","finished","-","changli_824","","2024-04-14T18:46:35.000Z","12694","","Sigmoid","3DCNN_64_stride1","4","10","","5","0.00001","","","","","85647","","200000","","","0.1489812135696411","","9","0.5446565661491138","","1238","30","","","","4.373788833618164","1.303911209106445","7.718598928451538","6.379842758178711","4.067625706614101","","","1.2816679046814698"
"3DCNN_200000_3_ReLU_30_0.001_4","0.102648562197946","0.11530257076844572","finished","-","changli_824","","2024-04-14T18:46:35.000Z","34579","","ReLU","3DCNN_64_stride1","4","30","","3","0.001","","","","","18811","","200000","","","0.2724998891353607","","29","0.6599367682107282","","1124","25","","","","3.545999526977539","0.9658336639404296","7.972247109413147","7.404804229736328","3.691954673779299","","","1.0652371678486408"
"3DCNN_200000_3_ReLU_25_1e-05_4","0.11983696725599469","0.1208078654129058","finished","-","changli_824","","2024-04-14T18:46:35.000Z","29065","","ReLU","3DCNN_64_stride1","4","25","","3","0.00001","","","","","18811","","200000","","","0.26514190435409546","","24","0.6017500480919014","","1151","26","","","","4.149198532104492","1.2238025665283203","8.221320090293885","5.9604644775390625","3.7292709873304006","","","1.1608120906783874"
"3DCNN_200000_5_Sigmoid_15_0.001_4","0.10861812198919243","0.1082424771692604","finished","-","changli_824","","2024-04-14T18:46:35.000Z","18915","","Sigmoid","3DCNN_64_stride1","4","15","","5","0.001","","","","","85647","","200000","","","0.06564962863922119","","14","0.6141787326576575","","1252","30","","","","3.452301025390625","1.1606216430664062","7.940446271896362","8.177518844604492","3.604735792052819","","","1.0912170371856076"
"3DCNN_200000_3_Sigmoid_20_0.0001_4","0.11606461661716924","0.12045537513494492","finished","-","changli_824","","2024-04-14T18:46:35.000Z","23434","","Sigmoid","3DCNN_64_stride1","4","20","","3","0.0001","","","","","18811","","200000","","","0.025214090943336487","","19","0.5626367940889887","","1163","26","","","","3.522157669067383","1.181840896606445","8.021708350181578","7.615804672241211","3.682594128574555","","","1.1008409132440409"
"3DCNN_200000_3_ReLU_15_0.001_4","0.11105527492397464","0.11461243593767284","finished","-","changli_824","","2024-04-14T18:46:35.000Z","18138","","ReLU","3DCNN_64_stride1","4","15","","3","0.001","","","","","18811","","200000","","","0.05784855037927627","","14","0.6347889263941726","","1203","27","","","","4.174947738647461","1.41143798828125","8.572311716079712","16.94321632385254","4.123813959569258","","","1.3898124656524045"
"3DCNN_200000_3_Sigmoid_10_0.0001_4","0.12590296537160872","0.1245686682127416","finished","-","changli_824","","2024-04-14T18:46:35.000Z","11495","","Sigmoid","3DCNN_64_stride1","4","10","","3","0.0001","","","","","18811","","200000","","","0.04024363681674003","","9","0.5574309840168113","","1114","25","","","","3.362894058227539","1.0807514190673828","7.68412612915039","6.04557991027832","3.5945243228791024","","","1.1553361233937214"
"3DCNN_200000_5_ReLU_25_1e-05_4","0.10121019829513506","0.10609451353624463","finished","-","changli_824","","2024-04-14T18:46:35.000Z","31565","","ReLU","3DCNN_64_stride1","4","25","","5","0.00001","","","","","85647","","200000","","","0.21060067415237427","","24","0.6444137430834422","","1232","28","","","","3.3104419708251953","1.2094974517822266","7.731096453666687","7.706880569458008","3.644074933913785","","","1.05932802560339"
"3DCNN_200000_3_ReLU_5_0.0001_4","0.12656765437345022","0.1270740551918745","finished","-","changli_824","","2024-04-14T18:46:35.000Z","5984","","ReLU","3DCNN_64_stride1","4","5","","3","0.0001","","","","","18811","","200000","","","0.07387708127498627","","4","0.5765932214730385","","1159","26","","","","4.168510437011719","1.3103485107421875","7.548865432739258","8.319377899169922","4.094763831344455","","","1.3060650193547627"
"3DCNN_200000_5_Sigmoid_20_0.001_4","0.10400257029731293","0.10390283162929118","finished","-","changli_824","","2024-04-14T18:46:35.000Z","24855","","Sigmoid","3DCNN_64_stride1","4","20","","5","0.001","","","","","85647","","200000","","","0.10781359672546388","","19","0.6470011234145294","","1239","30","","","","3.3059120178222656","1.2912750244140625","8.073442397117615","8.128166198730469","3.684845984661715","","","1.12699820813405"
"3DCNN_50000_3_ReLU_5_1e-05_4","0.17437701861649751","0.17461428620889782","finished","-","changli_824","","2024-04-14T10:44:43.000Z","1476","","ReLU","3DCNN_64_stride1","4","5","","3","0.00001","","","","","18811","","50000","","","0.29486948251724243","","4","0.3590455939738777","","270","23","","","","3.620147705078125","1.0023117065429688","6.9244616508483885","6.786584854125977","3.620176719989273","","","1.1181781569637927"
"3DCNN_50000_5_Sigmoid_10_0.001_4","0.13359181683257224","0.14213845020085572","finished","-","changli_824","","2024-04-14T10:43:20.000Z","3208","","Sigmoid","3DCNN_64_stride1","4","10","","5","0.001","","","","","85647","","50000","","","0.2929682433605194","","9","0.547657340337597","","295","26","","","","3.223180770874023","0.9825229644775392","6.830732612609863","6.211519241333008","3.4413253716987264","","","1.013803194804364"
"3DCNN_50000_3_ReLU_10_0.0001_4","0.12924053760498763","0.13856062962338328","finished","-","changli_824","","2024-04-14T10:42:48.000Z","2955","","ReLU","3DCNN_64_stride1","4","10","","3","0.0001","","","","","18811","","50000","","","0.16770926117897034","","9","0.5560179606752045","","257","21","","","","3.2117366790771484","0.9915828704833984","6.377254371643067","6.098270416259766","3.476651694127519","","","1.0590199007087924"
"3DCNN_50000_3_Sigmoid_10_0.001_4","0.13471623054385184","0.13336968968883156","finished","-","changli_824","","2024-04-14T10:34:48.000Z","2982","","Sigmoid","3DCNN_64_stride1","4","10","","3","0.001","","","","","18811","","50000","","","0.2229418009519577","","9","0.5167848366719794","","266","22","","","","3.2138824462890625","0.9894371032714844","6.510696067810058","5.92041015625","3.537320403502978","","","1.0909743098370044"
"3DCNN_50000_3_ReLU_20_0.0001_4","0.1163819648551196","0.12852660612538458","finished","-","changli_824","","2024-04-14T10:32:49.000Z","5750","","ReLU","3DCNN_64_stride1","4","20","","3","0.0001","","","","","18811","","50000","","","0.10905065387487411","","19","0.5952383367747065","","259","21","","","","3.301858901977539","1.0159015655517578","6.06155158996582","5.300045013427734","3.451936487391818","","","1.0378062964443222"
"3DCNN_50000_5_Sigmoid_10_0.0001_4","0.13891889927022158","0.13686186581775547","finished","-","changli_824","","2024-04-14T10:21:45.000Z","3235","","Sigmoid","3DCNN_64_stride1","4","10","","5","0.0001","","","","","85647","","50000","","","0.2098420262336731","","9","0.5137998589031","","287","26","","","","3.030538558959961","1.0833740234375","6.68989631652832","6.09588623046875","3.459255174219942","","","1.0560568077975967"
"3DCNN_50000_5_Sigmoid_25_0.0001_4","0.12373996118742972","0.12471675249822438","finished","-","changli_824","","2024-04-14T10:21:36.000Z","8090","","Sigmoid","3DCNN_64_stride1","4","25","","5","0.0001","","","","","85647","","50000","","","0.042580511420965195","","24","0.5418818428949206","","291","26","","","","3.1228065490722656","0.9810924530029296","6.355203247070312","4.964590072631836","3.3170346167681215","","","0.9966949861212429"
"3DCNN_50000_3_Sigmoid_25_1e-05_4","0.17166025074243546","0.1657622219786048","finished","-","changli_824","","2024-04-14T10:12:46.000Z","7239","","Sigmoid","3DCNN_64_stride1","4","25","","3","0.00001","","","","","18811","","50000","","","0.1625022292137146","","24","0.4076576626785221","","262","22","","","","3.4203529357910156","1.051187515258789","6.762318725585938","6.784915924072266","3.441557109212761","","","1.038379554288933"
"3DCNN_50000_3_Sigmoid_25_0.001_4","0.12239234255678952","0.1249714637324214","finished","-","changli_824","","2024-04-14T10:08:38.000Z","7490","","Sigmoid","3DCNN_64_stride1","4","25","","3","0.001","","","","","18811","","50000","","","0.10405680537223816","","24","0.5488345199211482","","276","22","","","","3.15999984741211","1.0204315185546875","6.278609828948975","5.496740341186523","3.897092092313988","","","1.0101147923603595"
"3DCNN_50000_5_ReLU_30_1e-05_4","0.11094858806475998","0.1253461665060371","finished","-","changli_824","","2024-04-14T09:59:40.000Z","9398","","ReLU","3DCNN_64_stride1","4","30","","5","0.00001","","","","","85647","","50000","","","0.0389927476644516","","29","0.5597181741083175","","284","26","","","","3.2520294189453125","1.016378402709961","6.150479946136474","6.076574325561523","3.4597928663365263","","","1.0324138235375584"
"3DCNN_50000_3_ReLU_30_1e-05_4","0.13364270933538674","0.13784190392792223","finished","-","changli_824","","2024-04-14T09:56:59.000Z","9006","","ReLU","3DCNN_64_stride1","4","30","","3","0.00001","","","","","18811","","50000","","","0.06428596377372742","","29","0.5268230101071862","","263","21","","","","3.268718719482422","1.024007797241211","5.836826572418213","5.261421203613281","3.4546667905308133","","","1.050112812394598"
"3DCNN_50000_5_ReLU_30_0.001_4","0.09472619000673294","0.11545899098962543","finished","-","changli_824","","2024-04-14T09:36:39.000Z","9553","","ReLU","3DCNN_64_stride1","4","30","","5","0.001","","","","","85647","","50000","","","0.039155974984169006","","29","0.6199545671853037","","280","24","","","","4.677057266235352","0.9922981262207032","6.023811588287353","6.015777587890625","3.365361871864435","","","1.012420367045575"
"3DCNN_50000_5_Sigmoid_20_1e-05_4","0.15115389434754847","0.14845927911102771","finished","-","changli_824","","2024-04-14T09:36:35.000Z","6607","","Sigmoid","3DCNN_64_stride1","4","20","","5","0.00001","","","","","85647","","50000","","","0.08239047229290009","","19","0.45227556348768416","","298","26","","","","3.8607120513916016","1.2633800506591797","6.28540454864502","6.418466567993164","4.035929911989895","","","1.2204173099563782"
"3DCNN_50000_3_ReLU_20_0.001_4","0.11558787896849217","0.1291667471729219","finished","-","changli_824","","2024-04-14T09:30:51.000Z","5967","","ReLU","3DCNN_64_stride1","4","20","","3","0.001","","","","","18811","","50000","","","0.056844890117645264","","19","0.6125225779703681","","263","22","","","","3.228187561035156","1.0046958923339844","5.9654080772399904","5.650520324707031","3.401878301957973","","","1.0450979791970616"
"3DCNN_50000_5_Sigmoid_30_1e-05_4","0.1421668340550363","0.1485131884071976","finished","-","changli_824","","2024-04-14T09:28:24.000Z","9730","","Sigmoid","3DCNN_64_stride1","4","30","","5","0.00001","","","","","85647","","50000","","","0.2643393278121948","","29","0.4857112688153038","","297","27","","","","3.1223297119140625","0.987529754638672","6.19997314453125","6.6890716552734375","4.132036784823367","","","0.9999124879339136"
"3DCNN_50000_5_ReLU_15_1e-05_4","0.12677275664165616","0.1358025495156646","finished","-","changli_824","","2024-04-14T09:23:59.000Z","4828","","ReLU","3DCNN_64_stride1","4","15","","5","0.00001","","","","","85647","","50000","","","0.09255470335483552","","14","0.5397771103771751","","293","27","","","","3.3359527587890625","1.0657310485839844","6.989901161193848","7.473230361938477","3.529362968676943","","","1.1106474811293514"
"3DCNN_50000_5_Sigmoid_30_0.0001_4","0.12097677411556244","0.1284007685557008","finished","-","changli_824","","2024-04-14T09:13:44.000Z","9573","","Sigmoid","3DCNN_64_stride1","4","30","","5","0.0001","","","","","85647","","50000","","","0.20144155621528623","","29","0.5321500290961378","","288","26","","","","3.318309783935547","1.049041748046875","6.623253726959229","5.834102630615234","3.415816702586923","","","1.0461580322449466"
"3DCNN_50000_5_ReLU_20_0.001_4","0.0985270375008881","0.1168471872575581","finished","-","changli_824","","2024-04-14T09:13:10.000Z","6532","","ReLU","3DCNN_64_stride1","4","20","","5","0.001","","","","","85647","","50000","","","0.07851274311542511","","19","0.5918659662848754","","297","27","","","","3.954172134399414","1.154184341430664","6.736333522796631","5.324602127075195","3.9152332646451633","","","1.2354775126200603"
"3DCNN_50000_3_Sigmoid_5_0.001_4","0.14839731358662248","0.14220724761858583","finished","-","changli_824","","2024-04-14T09:11:21.000Z","1488","","Sigmoid","3DCNN_64_stride1","4","5","","3","0.001","","","","","18811","","50000","","","0.3268797993659973","","4","0.4810637492561225","","271","23","","","","3.3550262451171875","1.1620521545410156","7.021501693725586","5.778789520263672","3.600145359818128","","","1.106961663947048"
"3DCNN_50000_5_ReLU_20_0.0001_4","0.1000540624238178","0.11824835927188396","finished","-","changli_824","","2024-04-14T09:11:03.000Z","6404","","ReLU","3DCNN_64_stride1","4","20","","5","0.0001","","","","","85647","","50000","","","0.22668316960334775","","19","0.5993147461555715","","292","26","","","","3.659248352050781","0.9930133819580078","6.876997718811035","6.507635116577148","3.538820016279137","","","1.096501886605259"
"3DCNN_50000_3_ReLU_10_0.001_4","0.12544512417279183","0.12941728316023943","finished","-","changli_824","","2024-04-14T09:10:30.000Z","2929","","ReLU","3DCNN_64_stride1","4","10","","3","0.001","","","","","18811","","50000","","","0.1770913153886795","","9","0.5808516485149284","","271","24","","","","3.280162811279297","1.1315345764160156","7.106718711853028","4.863262176513672","3.710247345978589","","","1.1342949656597583"
"3DCNN_50000_5_ReLU_30_0.0001_4","0.0946467021407187","0.1182174558147788","finished","-","changli_824","","2024-04-14T09:09:05.000Z","9431","","ReLU","3DCNN_64_stride1","4","30","","5","0.0001","","","","","85647","","50000","","","0.09691540896892548","","29","0.6310955656841641","","291","26","","","","4.083871841430664","1.027822494506836","6.5963597488403325","6.38270378112793","3.65755321313325","","","1.0462259193022088"
"3DCNN_50000_3_ReLU_25_0.0001_4","0.11581292411178352","0.1276289018277079","finished","-","changli_824","","2024-04-14T09:08:59.000Z","7310","","ReLU","3DCNN_64_stride1","4","25","","3","0.0001","","","","","18811","","50000","","","0.08050145208835602","","24","0.546848173774974","","267","23","","","","3.2737255096435547","1.1668205261230469","6.7618874740600585","6.098270416259766","3.672018196222016","","","1.16322796986285"
"3DCNN_50000_5_Sigmoid_5_0.001_4","0.14610116423666478","0.14060097489878534","finished","-","changli_824","","2024-04-14T09:08:33.000Z","1658","","Sigmoid","3DCNN_64_stride1","4","5","","5","0.001","","","","","85647","","50000","","","0.1581701636314392","","4","0.5093027774723926","","299","27","","","","3.4461021423339844","1.1928081512451172","7.039681339263916","6.0024261474609375","3.931842220602654","","","1.150632957856818"
"3DCNN_50000_5_Sigmoid_5_0.0001_4","0.1554359486976266","0.15817921272180974","finished","-","changli_824","","2024-04-14T09:02:48.000Z","1668","","Sigmoid","3DCNN_64_stride1","4","5","","5","0.0001","","","","","85647","","50000","","","0.16267511248588562","","4","0.3849827174817865","","304","27","","","","3.6666393280029297","1.1115074157714844","6.8291481590271","6.650447845458984","3.553698480940514","","","1.1053420453665246"
"3DCNN_50000_5_Sigmoid_15_1e-05_4","0.15685070860907435","0.15790801290646195","finished","-","changli_824","","2024-04-14T09:00:17.000Z","4861","","Sigmoid","3DCNN_64_stride1","4","15","","5","0.00001","","","","","85647","","50000","","","0.17418843507766724","","14","0.4088616984268161","","295","27","","","","3.59964370727539","0.9596347808837892","7.072347831726074","5.931377410888672","3.641531179197509","","","1.143852103666129"
"3DCNN_50000_3_ReLU_15_1e-05_4","0.15019974956832827","0.15121467519551515","finished","-","changli_824","","2024-04-14T08:58:12.000Z","4389","","ReLU","3DCNN_64_stride1","4","15","","3","0.00001","","","","","18811","","50000","","","0.1424935758113861","","14","0.43961282526218914","","265","23","","","","3.4911632537841797","1.2562274932861328","6.871283073425293","5.87153434753418","3.5881037708279413","","","1.121832951005683"
"3DCNN_50000_5_Sigmoid_5_1e-05_4","0.22980770410656928","0.21961815242171287","finished","-","changli_824","","2024-04-14T08:46:01.000Z","1638","","Sigmoid","3DCNN_64_stride1","4","5","","5","0.00001","","","","","85647","","50000","","","0.23078474402427673","","4","0.15972928096994865","","298","27","","","","3.469228744506836","1.049518585205078","6.9874426460266115","6.073713302612305","3.66264559728227","","","1.1417021234351468"
"3DCNN_50000_5_Sigmoid_20_0.0001_4","0.12699004487790166","0.130241044267267","finished","-","changli_824","","2024-04-14T08:45:34.000Z","6418","","Sigmoid","3DCNN_64_stride1","4","20","","5","0.0001","","","","","85647","","50000","","","0.2391836941242218","","19","0.5119197240528526","","294","27","","","","3.902912139892578","1.0645389556884766","6.8164819145202635","5.608797073364258","3.545606775795392","","","1.1029674346188465"
"3DCNN_50000_5_ReLU_5_0.001_4","0.13160471640482546","0.1420952531389892","finished","-","changli_824","","2024-04-14T08:45:20.000Z","1656","","ReLU","3DCNN_64_stride1","4","5","","5","0.001","","","","","85647","","50000","","","0.21373414993286133","","4","0.5664668714306074","","298","29","","","","4.218101501464844","0.9739398956298828","6.841517944335938","6.450176239013672","3.9553076291294262","","","1.3564526316631271"
"3DCNN_50000_3_ReLU_5_0.001_4","0.13466442509621382","0.13154558287858964","finished","-","changli_824","","2024-04-14T08:44:08.000Z","1478","","ReLU","3DCNN_64_stride1","4","5","","3","0.001","","","","","18811","","50000","","","0.11388450860977171","","4","0.5629776248474743","","268","22","","","","3.3674240112304688","1.1398792266845703","6.871177711486816","5.2089691162109375","3.666666204973256","","","1.0677946619240637"
"3DCNN_50000_3_Sigmoid_20_0.001_4","0.12472835538834331","0.12818313585296273","finished","-","changli_824","","2024-04-14T08:41:49.000Z","5973","","Sigmoid","3DCNN_64_stride1","4","20","","3","0.001","","","","","18811","","50000","","","0.05014435201883316","","19","0.5656875430725163","","276","23","","","","4.853248596191406","1.0449886322021484","7.054450283050537","6.933450698852539","3.9252030362693473","","","1.143864072470301"
"3DCNN_50000_3_Sigmoid_30_1e-05_4","0.15958445222385229","0.1598826272688806","finished","-","changli_824","","2024-04-14T08:39:24.000Z","8897","","Sigmoid","3DCNN_64_stride1","4","30","","3","0.00001","","","","","18811","","50000","","","0.07363732159137726","","29","0.452185367138864","","265","22","","","","3.9832592010498047","0.9899139404296876","6.4350310325622555","4.979372024536133","3.5268114699278956","","","1.0280892552142162"
"3DCNN_50000_5_Sigmoid_30_0.001_4","0.11501945838563143","0.1339770266249776","finished","-","changli_824","","2024-04-14T08:37:34.000Z","9783","","Sigmoid","3DCNN_64_stride1","4","30","","5","0.001","","","","","85647","","50000","","","0.044404882937669754","","29","0.49826439500599207","","301","28","","","","3.3779144287109375","1.2233257293701172","6.709498596191406","6.93964958190918","3.4941285395259567","","","1.1260401292977085"
"3DCNN_50000_3_Sigmoid_25_0.0001_4","0.12731799987643955","0.13191715966388584","finished","-","changli_824","","2024-04-14T08:36:55.000Z","7469","","Sigmoid","3DCNN_64_stride1","4","25","","3","0.0001","","","","","18811","","50000","","","0.08915165811777115","","24","0.5375861787225199","","275","24","","","","3.365039825439453","1.0335445404052734","6.900356845855713","5.647897720336914","3.600303567438912","","","1.2222687403361003"
"3DCNN_50000_3_ReLU_30_0.0001_4","0.11267557156659665","0.13059750272557138","finished","-","changli_824","","2024-04-14T08:36:19.000Z","8886","","ReLU","3DCNN_64_stride1","4","30","","3","0.0001","","","","","18811","","50000","","","0.14529447257518768","","29","0.5775435170859675","","270","24","","","","3.4232139587402344","1.035451889038086","6.8164372062683105","6.005287170410156","3.552779223653581","","","1.109577853038129"
"3DCNN_50000_5_ReLU_25_0.0001_4","0.09390418717630208","0.11426797405183316","finished","-","changli_824","","2024-04-14T08:18:48.000Z","8147","","ReLU","3DCNN_64_stride1","4","25","","5","0.0001","","","","","85647","","50000","","","0.08511336147785187","","24","0.6392996395597494","","296","27","","","","3.53240966796875","1.359701156616211","6.771708278656006","6.4716339111328125","3.6028625489808355","","","1.161261160210912"
"3DCNN_50000_5_ReLU_5_1e-05_4","0.15115132769539952","0.15146614573970438","finished","-","changli_824","","2024-04-14T08:18:19.000Z","1622","","ReLU","3DCNN_64_stride1","4","5","","5","0.00001","","","","","85647","","50000","","","0.07475705444812775","","4","0.45205462063467794","","293","27","","","","3.6013126373291016","1.0497570037841797","6.805653953552246","5.862236022949219","3.562667219041346","","","1.1493055695989525"
"3DCNN_50000_3_Sigmoid_30_0.0001_4","0.12687113411072642","0.13240005306340755","finished","-","changli_824","","2024-04-14T08:17:29.000Z","8738","","Sigmoid","3DCNN_64_stride1","4","30","","3","0.0001","","","","","18811","","50000","","","0.04177003353834152","","29","0.5002278249731291","","267","23","","","","3.320932388305664","1.033782958984375","6.6646915054321285","5.611181259155273","3.458763180588416","","","1.039935881832996"
"3DCNN_50000_5_ReLU_20_1e-05_4","0.11871620011664928","0.13231483495160937","finished","-","changli_824","","2024-04-14T08:16:13.000Z","6731","","ReLU","3DCNN_64_stride1","4","20","","5","0.00001","","","","","85647","","50000","","","0.04866337403655052","","19","0.5404205741599333","","309","28","","","","3.592252731323242","1.1925697326660156","7.2062020683288575","5.912065505981445","4.157242687155096","","","1.3472864426762226"
"3DCNN_50000_3_Sigmoid_15_0.0001_4","0.13761676253177227","0.14521119758710266","finished","-","changli_824","","2024-04-14T08:12:25.000Z","4538","","Sigmoid","3DCNN_64_stride1","4","15","","3","0.0001","","","","","18811","","50000","","","0.16918152570724487","","14","0.4725031157125077","","281","23","","","","3.3266544342041016","1.312255859375","7.259812927246094","10.42461395263672","4.051095185230215","","","1.137642305060084"
"3DCNN_50000_5_ReLU_5_0.0001_4","0.128849671792686","0.1290816265374422","finished","-","changli_824","","2024-04-14T08:11:48.000Z","1642","","ReLU","3DCNN_64_stride1","4","5","","5","0.0001","","","","","85647","","50000","","","0.046987615525722504","","4","0.5412157294240312","","298","28","","","","3.70478630065918","1.134634017944336","7.04641580581665","6.762504577636719","3.656110771185307","","","1.1720712883884168"
"3DCNN_50000_3_Sigmoid_15_1e-05_4","0.23344046284019948","0.22906667942106723","finished","-","changli_824","","2024-04-14T07:52:27.000Z","4547","","Sigmoid","3DCNN_64_stride1","4","15","","3","0.00001","","","","","18811","","50000","","","0.3158845901489258","","14","0.12930244762721255","","278","23","","","","4.542350769042969","1.4467239379882812","7.031864013671875","5.138635635375977","3.972616932504745","","","1.177457441766578"
"3DCNN_50000_3_ReLU_10_1e-05_4","0.17353324884414673","0.17681660335063934","finished","-","changli_824","","2024-04-14T07:51:49.000Z","2986","","ReLU","3DCNN_64_stride1","4","10","","3","0.00001","","","","","18811","","50000","","","0.251740425825119","","9","0.3070046845145411","","271","24","","","","3.361225128173828","1.1677742004394531","6.976540489196777","6.554126739501953","3.7821683814947464","","","1.237011434562714"
"3DCNN_50000_5_ReLU_10_1e-05_4","0.13493263282470405","0.14102793527543545","finished","-","changli_824","","2024-04-14T07:51:30.000Z","3253","","ReLU","3DCNN_64_stride1","4","10","","5","0.00001","","","","","85647","","50000","","","0.14589205384254456","","9","0.5224396406062333","","295","26","","","","3.2825469970703125","1.0879039764404297","6.939769515991211","5.445957183837891","3.614603375510467","","","1.1499392459670223"
"3DCNN_50000_3_Sigmoid_10_1e-05_4","0.24128346714138985","0.2388295103251934","finished","-","changli_824","","2024-04-14T07:47:20.000Z","2991","","Sigmoid","3DCNN_64_stride1","4","10","","3","0.00001","","","","","18811","","50000","","","0.2336020469665527","","9","0.0694070638631692","","274","23","","","","3.197669982910156","0.9927749633789062","6.782303371429443","6.016016006469727","3.5580954043935833","","","1.115706168025373"
"3DCNN_50000_3_Sigmoid_30_0.001_4","0.1200926577731222","0.1225557064268738","finished","-","changli_824","","2024-04-14T07:23:04.000Z","9157","","Sigmoid","3DCNN_64_stride1","4","30","","3","0.001","","","","","18811","","50000","","","0.1505604088306427","","29","0.5755156487019213","","288","25","","","","4.067897796630859","1.291036605834961","7.160134506225586","7.303714752197266","4.381963975721593","","","1.3703884369876969"
"3DCNN_50000_3_ReLU_20_1e-05_4","0.1445219181121886","0.1502566215932369","finished","-","changli_824","","2024-04-14T07:22:40.000Z","5995","","ReLU","3DCNN_64_stride1","4","20","","3","0.00001","","","","","18811","","50000","","","0.31415385007858276","","19","0.49525728887260023","","275","23","","","","3.921031951904297","1.0857582092285156","6.711354370117188","6.033658981323242","3.5249053047980374","","","1.1098489225150112"
"3DCNN_50000_5_ReLU_15_0.0001_4","0.10586995507873596","0.11613723015785216","finished","-","changli_824","","2024-04-14T07:22:40.000Z","4908","","ReLU","3DCNN_64_stride1","4","15","","5","0.0001","","","","","85647","","50000","","","0.1377655416727066","","14","0.6112703155972066","","299","27","","","","4.286766052246094","1.2710094451904297","7.023939762115479","6.313800811767578","3.959463805174999","","","1.3954101317378889"
"3DCNN_50000_5_ReLU_10_0.0001_4","0.1145218624984473","0.12388863359205424","finished","-","changli_824","","2024-04-14T06:56:20.000Z","3289","","ReLU","3DCNN_64_stride1","4","10","","5","0.0001","","","","","85647","","50000","","","0.0576450489461422","","9","0.5755628117613572","","291","27","","","","3.5676956176757812","1.180410385131836","6.87122745513916","6.517648696899414","3.63417929702038","","","1.1836762409133603"
"3DCNN_50000_3_Sigmoid_5_0.0001_4","0.1594815493360162","0.16630208409130573","finished","-","changli_824","","2024-04-14T06:56:20.000Z","1558","","Sigmoid","3DCNN_64_stride1","4","5","","3","0.0001","","","","","18811","","50000","","","0.20178496837615967","","4","0.3984824402104321","","277","24","","","","4.296541213989258","0.949382781982422","7.118342723846435","7.632732391357422","4.121359392964812","","","1.3063462383775826"
"3DCNN_50000_3_Sigmoid_5_1e-05_4","0.24697091241955757","0.2462982387751341","finished","-","changli_824","","2024-04-14T06:56:20.000Z","1558","","Sigmoid","3DCNN_64_stride1","4","5","","3","0.00001","","","","","18811","","50000","","","0.22286155819892883","","4","0.021332381229556163","","277","22","","","","3.34930419921875","1.199960708618164","6.835216884613037","7.327795028686523","3.536802525516507","","","1.0729570465394291"
"3DCNN_50000_5_ReLU_10_0.001_4","0.11740658069685102","0.13407655306756497","finished","-","changli_824","","2024-04-14T06:56:20.000Z","3309","","ReLU","3DCNN_64_stride1","4","10","","5","0.001","","","","","85647","","50000","","","0.12272552400827408","","9","0.6008119405912535","","299","27","","","","3.2935142517089844","1.4066696166992188","7.017825222015381","5.996942520141602","3.78549427295132","","","1.1787131129498465"
"3DCNN_50000_5_ReLU_25_0.001_4","0.09466157464548944","0.1166162336729467","finished","-","changli_824","","2024-04-14T06:56:20.000Z","7951","","ReLU","3DCNN_64_stride1","4","25","","5","0.001","","","","","85647","","50000","","","0.07081178575754166","","24","0.6406089884829134","","290","26","","","","3.5250186920166016","1.1281967163085938","6.804854698181153","6.35528564453125","3.615386835377726","","","1.156551962396706"
"3DCNN_50000_3_Sigmoid_15_0.001_4","0.12808104082122446","0.15266313412636515","finished","-","changli_824","","2024-04-14T06:56:20.000Z","4553","","Sigmoid","3DCNN_64_stride1","4","15","","3","0.001","","","","","18811","","50000","","","0.1484961211681366","","14","0.4942441527202689","","277","23","","","","3.664731979370117","1.1372566223144531","7.0422340011596685","6.56580924987793","3.980147809959394","","","1.2136673831556697"
"3DCNN_50000_3_Sigmoid_20_1e-05_4","0.20031246800154448","0.19455574669092893","finished","-","changli_824","","2024-04-14T06:56:20.000Z","5986","","Sigmoid","3DCNN_64_stride1","4","20","","3","0.00001","","","","","18811","","50000","","","0.2115091234445572","","19","0.2879494222242508","","271","24","","","","3.37982177734375","1.1861324310302734","6.897760581970215","6.865501403808594","3.5563929735707513","","","1.1036321341273296"
